Fecha;Doc.-nro. interno;Comprobante;Descripción;Condición pago;Lista de precios;Cliente;Vendedor;Producto;Cantidad;Unidad;Precio;Importe;Moneda;Importe mon. principal;Año - mes;Marca;Indentificaciontributaria;Nrodeidentificacion;Nombreusuarioalta
2026-05-14;PVCARAVANAS - 14945;P-1001-00016560;;30 dias;USD;COMERCIALIZADORA DE CARNES ROMERO VACA S.A.;Hernan Piñero;CARAVANA S. RR530/25 FDX CARANEXT - Conjunto BLANCO;100.00000000;UNIDAD;1.270200;127.020000;DOLARES;179733.300000;2026-05;Caranext - PAGANO;C.U.I.T.;33-71587621-9;Hernan Piñero
2026-05-04;PEDVENCOT - 2072;;;30 dias;LISTA DE PRECIOS VIGENTE ;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;KIT DE CASTRACION NO QUIRURGICO NACIONAL;1.00000000;UNIDAD;755820.000000;755820.000000;PESOS;755820.000000;2026-05;Sin Asignar;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-04;PEDVENCOT - 2072;;;30 dias;LISTA DE PRECIOS VIGENTE ;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;JERINGA SIMCRO FERAPPEASE p/300ml;1.00000000;UNIDAD;56800.000000;56800.000000;PESOS;56800.000000;2026-05;;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-04;PEDVENCOT - 2072;;;30 dias;LISTA DE PRECIOS VIGENTE ;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;BANDA CASTRADORA NACIONAL BEIGE / VERDE X UNID;200.00000000;UNIDAD;7020.000000;1404000.000000;PESOS;1404000.000000;2026-05;;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-04;PEDVENCOT - 2072;;;30 dias;LISTA DE PRECIOS VIGENTE ;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;BLOQUE PROTEICO PIPO x 25 KGS;10.00000000;Unidades;59400.000000;594000.000000;PESOS;594000.000000;2026-05;;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-04;PEDVENCOT - 2072;;;30 dias;LISTA DE PRECIOS VIGENTE ;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;BLOQUE OVINO MAGNESIADO PIPO x 25 KGS;10.00000000;Unidades;59400.000000;594000.000000;PESOS;594000.000000;2026-05;PRIMIA;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-04;PEDVENCOT - 2072;;;30 dias;LISTA DE PRECIOS VIGENTE ;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;FERAPPEASE x 300 cc.;1.00000000;FCO x 300 ml.;127800.000000;127800.000000;PESOS;127800.000000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-04;PEDVENCOT - 2072;;;30 dias;LISTA DE PRECIOS VIGENTE ;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;PINZA STONE 5/16 5 CASILLEROS;1.00000000;UNIDAD;389999.700000;389999.700000;PESOS;389999.700000;2026-05;;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-04;PEDVENCOT - 2072;;;30 dias;LISTA DE PRECIOS VIGENTE ;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;LETRAS O NUMEROS STONE x unid.;2.00000000;Unidades;17100.000000;34200.000000;PESOS;34200.000000;2026-05;ENRIQUE CROTTI;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-14;PEDVEND - 26076;P-1001-00016572;;30 dias;USD;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;CAMISA DE LATEX WALMUR P/VAGINA ARTIFICIAL LANAR;10.00000000;Unidades;41.900300;419.000000;DOLARES;592889.245000;2026-05;WALMUR;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-14;PEDVEND - 26076;P-1001-00016572;;30 dias;USD;COMPAÑIA DE TIERRAS SUD ARGENTINO S.A.U.;Pascual Ibañez;CANULA DE VIDRIO P/ PISTOLA SJ;10.00000000;Unidades;19.790900;197.910000;DOLARES;280041.235000;2026-05;ENRIQUE CROTTI;C.U.I.T.;30-52758292-6;Pascual Ibañez
2026-05-18;PDA - 244;;;30, 60, 90, 120 Y 150 dias;GRANDES PRODUCTORES BIO;CONEXPOR S.A;Bautista Loza;SUPLENUT x 500 cc.;60.00000000;FCO x 500 CC.;44289.000000;2657340.000000;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-55980087-9;Bautista Loza
2026-05-18;PDA - 244;;;30, 60, 90, 120 Y 150 dias;GRANDES PRODUCTORES BIO;CONEXPOR S.A;Bautista Loza;ROTATEC J5 x ds.;6000.00000000;DOSIS;928.000000;5568000.000000;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-55980087-9;Bautista Loza
2026-05-06;PEDVEND - 25941;P-1001-00016412;RETIRA COMISIONISTA MARTES A LA TARDE;60 dias;LISTA DE PRECIOS VIGENTE ;COOPERATIVA AGROPECUARIA DE DARREGUEIRA LTDA;Manuel Uranga;PENICILINA ESTREPTO 5000000 fco tecnofarm;48.00000000;FRASCO;7619.308125;365726.790000;PESOS;365726.788800;2026-05;TECNOFARM S.R.L.;C.U.I.T.;30-51786726-4;Manuel Uranga
2026-05-06;PEDVEND - 25941;P-1001-00016412;RETIRA COMISIONISTA MARTES A LA TARDE;60 dias;LISTA DE PRECIOS VIGENTE ;COOPERATIVA AGROPECUARIA DE DARREGUEIRA LTDA;Manuel Uranga;ASPERSIN X 250 CC.;12.00000000;FCO x 250 CC;37934.998500;455219.980000;PESOS;455219.982000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-51786726-4;Manuel Uranga
2026-05-06;PEDVEND - 25941;P-1001-00016412;RETIRA COMISIONISTA MARTES A LA TARDE;60 dias;LISTA DE PRECIOS VIGENTE ;COOPERATIVA AGROPECUARIA DE DARREGUEIRA LTDA;Manuel Uranga;ANFOMICINA L.A x 250 ml.;12.00000000;FCO x 250 CC;22387.992627;268655.910000;PESOS;268655.911200;2026-05;TECNOFARM S.R.L.;C.U.I.T.;30-51786726-4;Manuel Uranga
2026-05-06;PEDVEND - 25941;P-1001-00016412;RETIRA COMISIONISTA MARTES A LA TARDE;60 dias;LISTA DE PRECIOS VIGENTE ;COOPERATIVA AGROPECUARIA DE DARREGUEIRA LTDA;Manuel Uranga;TILMICOSIN 300  X 100CC;24.00000000;FCO x 100 CC.;14713.941957;353134.610000;PESOS;353134.608000;2026-05;TECNOFARM S.R.L.;C.U.I.T.;30-51786726-4;Manuel Uranga
2026-05-06;PEDVEND - 25941;P-1001-00016412;RETIRA COMISIONISTA MARTES A LA TARDE;60 dias;LISTA DE PRECIOS VIGENTE ;COOPERATIVA AGROPECUARIA DE DARREGUEIRA LTDA;Manuel Uranga;CARAVANA DUR FLEX MEDIANA AMARILLA C/Nº;50.00000000;Unidades;480.788286;24039.410000;PESOS;24039.415000;2026-05;DUR-FLEX Lecvet;C.U.I.T.;30-51786726-4;Manuel Uranga
2026-05-06;PEDVEND - 25941;P-1001-00016412;RETIRA COMISIONISTA MARTES A LA TARDE;60 dias;LISTA DE PRECIOS VIGENTE ;COOPERATIVA AGROPECUARIA DE DARREGUEIRA LTDA;Manuel Uranga;MATABICHERAS AEROSOL X 500 GR;6.00000000;(INACTIVO) - POTE POR 500 GRAMOS;7819.852500;46919.120000;PESOS;46919.115000;2026-05;ZOETIS;C.U.I.T.;30-51786726-4;Manuel Uranga
2026-05-06;PEDVEND - 25941;P-1001-00016412;RETIRA COMISIONISTA MARTES A LA TARDE;60 dias;LISTA DE PRECIOS VIGENTE ;COOPERATIVA AGROPECUARIA DE DARREGUEIRA LTDA;Manuel Uranga;TILOPLUS DUO fco x. 250 ml.;9.00000000;FCO x 250 CC;64207.645000;577868.810000;PESOS;577868.805000;2026-05;AVIAR;C.U.I.T.;30-51786726-4;Manuel Uranga
2026-05-06;PEDVEND - 25941;P-1001-00016412;RETIRA COMISIONISTA MARTES A LA TARDE;60 dias;LISTA DE PRECIOS VIGENTE ;COOPERATIVA AGROPECUARIA DE DARREGUEIRA LTDA;Manuel Uranga;ACECOR PLUS x 10ml.;12.00000000;FCO x 10 CC.;4868.721000;58424.650000;PESOS;58424.652000;2026-05;TECNOFARM S.R.L.;C.U.I.T.;30-51786726-4;Manuel Uranga
2026-05-06;PEDVEND - 25941;P-1001-00016412;RETIRA COMISIONISTA MARTES A LA TARDE;60 dias;LISTA DE PRECIOS VIGENTE ;COOPERATIVA AGROPECUARIA DE DARREGUEIRA LTDA;Manuel Uranga;TILCOFENO x 250 ml;12.00000000;FCO x 250 CC;76000.081000;912000.970000;PESOS;912000.972000;2026-05;BIOTAY S.A.;C.U.I.T.;30-51786726-4;Manuel Uranga
2026-05-08;PEDVEND - 25984;P-1001-00016461;RETIRA LUNES;30 dias;LISTA DE PRECIOS VIGENTE ;CULLEN ALBERTO;Bautista Loza;MAGNEBLOCK MAGNESIO/MELAZA x 23 KG;10.00000000;Unidades;57480.300000;574803.000000;PESOS;574803.000000;2026-05;SUPLEMIN;C.U.I.T.;20-14627597-5;Bautista Loza
2026-05-04;PEDVEND - 25894;P-1001-00016362;DESPACHAR MIERCOLES A GUALEGUAY;30 dias;LISTA DE PRECIOS VIGENTE ;CUÑATAI S.A;Bautista Loza;CARAVANA DUR FLEX GRANDE BLANCA. C/Nº;1000.00000000;Unidades;493.752310;493752.310000;PESOS;493752.300000;2026-05;DUR-FLEX Lecvet;C.U.I.T.;30-51897413-7;Bautista Loza
2026-05-04;PEDVEND - 25888;P-1001-00016354;;30 dias;USD;DE ALL JOSE A. Y DE ALL JORGE E S.H;Hernan Piñero;LECTOR / BASTON GALLAGHER HR0;1.00000000;UNIDAD;1168.392000;1168.390000;DOLARES;1653274.680000;2026-05;TRU-TEST;C.U.I.T.;33-71234425-9;Hernan Piñero
2026-05-05;PEDVEND - 25913;P-1001-00016382;BIOCONECTA;30 dias;BioConecta;DE ALL JOSE A. Y DE ALL JORGE E S.H;Hernan Piñero;ROTATEC J5 x ds.;1040.00000000;DOSIS;1086.489000;1129948.560000;PESOS;1129948.560000;2026-05;BIOGENESIS BAGO;C.U.I.T.;33-71234425-9;Hernan Piñero
2026-05-06;PEDVEND - 25948;P-1001-00016420;;30 dias;LISTA DE PRECIOS VIGENTE ;DE ALL JOSE A. Y DE ALL JORGE E S.H;Hernan Piñero;BIOABORTOGEN H x ds.;2000.00000000;DOSIS;1133.160500;2266321.000000;PESOS;2266321.000000;2026-05;BIOGENESIS BAGO;C.U.I.T.;33-71234425-9;Hernan Piñero
2026-05-13;PEDVENCOT - 2085;;DESPACHAR A ZAPALA(NEUQUEN) X VIA CARGO ;60 dias;LISTA DE PRECIOS VIGENTE ;DE LARMINAT MARIA DE LAS MERCEDES;Bautista Loza;GLYPONDIN MULTIMINERAL 4 X 500;7.00000000;FCO x 500 CC.;56294.415000;394060.910000;PESOS;394060.905000;2026-05;KONIG;C.U.I.T.;27-10503633-2;Bautista Loza
2026-05-13;PEDVENCOT - 2085;;DESPACHAR A ZAPALA(NEUQUEN) X VIA CARGO ;60 dias;LISTA DE PRECIOS VIGENTE ;DE LARMINAT MARIA DE LAS MERCEDES;Bautista Loza;BIOCLOSTRIGEN J5 2ML x ds.;650.00000000;DOSIS;462.102500;300366.630000;PESOS;300366.625000;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-10503633-2;Bautista Loza
2026-05-13;PEDVENCOT - 2085;;DESPACHAR A ZAPALA(NEUQUEN) X VIA CARGO ;60 dias;LISTA DE PRECIOS VIGENTE ;DE LARMINAT MARIA DE LAS MERCEDES;Bautista Loza;BIOABORTOGEN H x ds.;650.00000000;DOSIS;1133.160500;736554.330000;PESOS;736554.325000;2026-05;BIOGENESIS BAGO;C.U.I.T.;27-10503633-2;Bautista Loza
2026-05-13;PEDVENCOT - 2085;;DESPACHAR A ZAPALA(NEUQUEN) X VIA CARGO ;60 dias;LISTA DE PRECIOS VIGENTE ;DE LARMINAT MARIA DE LAS MERCEDES;Bautista Loza;CDVAC CARBUNCLO x ds.;650.00000000;DOSIS;58.500000;38025.000000;PESOS;38025.000000;2026-05;CENTRO DIAGNOSTICO VETERINARIO;C.U.I.T.;27-10503633-2;Bautista Loza
2026-05-12;PEDVEND - 26034;P-1001-00016525;;15 días;USD;DEANGELIS CARLOS SALVADOR;Hernan Piñero;ELECTRIFICADOR SPEEDRITE S2000 SOLAR 2 JOULE;1.00000000;UNIDAD;874.160000;874.160000;DOLARES;1236936.400000;2026-05;SPEEDRITE;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;GALMETRIN PLUS SPRAY PLATAx440;6.00000000;FCO x 440 cc.;6143.001000;36858.010000;PESOS;36858.006000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;IVERVET AD 3,15 x 500 ml.;1.00000000;FCO x 500 CC.;53232.300000;53232.300000;PESOS;53232.300000;2026-05;VETANCO;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;GUANTE DESCARTABLE SUPER FLEX X 100 UN.;1.00000000;CAJA POR 100 UNIDADES;23103.000000;23103.000000;PESOS;23103.000000;2026-05;ARSA;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;VARILLA FIBRA DE VIDRIO 10mm x 1.4 MTS X UNID C/1 CLIP;25.00000000;Unidades;2660.450000;66511.250000;PESOS;66511.250000;2026-05;PENSAGRO;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;VARILLA PLASTICA REFORZADA AMARILLA S.M;25.00000000;Unidades;6012.900000;150322.500000;PESOS;150322.500000;2026-05;San Miguel - PAGANO;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;AISLADOR MAXI NUEVO RIENDA S.M;20.00000000;Unidades;1105.200000;22104.000000;PESOS;22104.000000;2026-05;San Miguel - PAGANO;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;MANIJA PLASTiCA DE COMPRESION SM;10.00000000;Unidades;6084.900000;60849.000000;PESOS;60849.000000;2026-05;San Miguel - PAGANO;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;CABLE ELECTROPLASTICO 12 HILOS RAF X 500;1.00000000;Unidades;57026.700000;57026.700000;PESOS;57026.700000;2026-05;CARRETELES RAFAELA S.C.;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;AISLADOR ROLDANA S.M ROJO;30.00000000;Unidades;399.330000;11979.900000;PESOS;11979.900000;2026-05;San Miguel - PAGANO;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;CARRETEL MULTIPLICACION 1x3 S. MIGUEL;1.00000000;Unidades;47117.700000;47117.700000;PESOS;47117.700000;2026-05;San Miguel - PAGANO;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;APLICADOR VARILLAS FIBRA DE VIDRIO ;1.00000000;Unidades;38802.310000;38802.310000;PESOS;38802.310000;2026-05;PENSAGRO;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-12;PEDVEND - 26039;P-1001-00016530;;15 días;LISTA DE PRECIOS VIGENTE ;DEANGELIS CARLOS SALVADOR;Hernan Piñero;CABLE ELECTROPLASTICO 9 HILOS RAF X 750;2.00000000;Unidades;68604.300000;137208.600000;PESOS;137208.600000;2026-05;CARRETELES RAFAELA S.C.;C.U.I.T.;20-07828153-8;Hernan Piñero
2026-05-07;PEDVEND - 25958;P-1001-00016430;IGNACIO ZUBIRI;30 dias;GRANDES PRODUCTORES BIO;DELFINAGRO S.A.;Azul;FLOK 1.1% x 500 ml.;18.00000000;FCO x 500 CC.;81537.000000;1467666.000000;PESOS;1467666.000000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-58252217-7;Pascual Ibañez
2026-05-12;PEDVEND - 26021;P-1001-00016512;IGNACIO ZUBIRI;Contado;LISTA DE PRECIOS VIGENTE ;DELFINO CASTELLS EDUARDO;;ASPERSIN GARRAPATICIDA INMERSION X 5 LTS;3.00000000;BIDON POR 5 LITROS;334042.996000;1002128.990000;PESOS;1002128.988000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-10765691-0;Pascual Ibañez
2026-05-04;PVANTICIPO - 546;P-1001-00016377;;30 dias;LISTA DE PRECIOS VIGENTE ;DOM CAR EMPRENDIMIENTOS SA;Bautista Loza;FUNDA/MANTA 11X11/250 B/N;1.00000000;Unidades;290400.000000;290400.000000;PESOS;290400.000000;2026-05;IPESA;C.U.I.T.;30-70996146-9;Bautista Loza
2026-05-11;PEDVEND - 26004;P-1001-00016481;;30 dias;LISTA DE PRECIOS VIGENTE ;DON GUILLERMO SCA;Hernan Piñero;STAND UP x 100 cc;35.00000000;FCO x 100 CC.;51298.996000;1795464.860000;PESOS;1795464.860000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-51583174-2;Hernan Piñero
2026-05-12;PEDVEND - 26022;P-1001-00016513;ENVIAR MARTES 19/5 A POSADAS 1593 PISO 2;30 dias;LISTA DE PRECIOS VIGENTE ;DUHART ALEJANDRO   ;Hernan Piñero;BIOPOLIGEN Q x dosis;550.00000000;DOSIS;1110.941500;611017.830000;PESOS;611017.825000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-04423261-9;Hernan Piñero
2026-05-12;PEDVEND - 26022;P-1001-00016513;ENVIAR MARTES 19/5 A POSADAS 1593 PISO 2;30 dias;LISTA DE PRECIOS VIGENTE ;DUHART ALEJANDRO   ;Hernan Piñero;CALIMEC 1% X 500CC;1.00000000;FCO x 500 CC.;70416.149650;70416.150000;PESOS;70416.149700;2026-05;CALIER;C.U.I.T.;20-04423261-9;Hernan Piñero
2026-05-12;PEDVEND - 26022;P-1001-00016513;ENVIAR MARTES 19/5 A POSADAS 1593 PISO 2;30 dias;LISTA DE PRECIOS VIGENTE ;DUHART ALEJANDRO   ;Hernan Piñero;GALMETRIN PLUS SPRAY PLATAx440;3.00000000;FCO x 440 cc.;6143.001000;18429.000000;PESOS;18429.003000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-04423261-9;Hernan Piñero
2026-05-12;PEDVEND - 26022;P-1001-00016513;ENVIAR MARTES 19/5 A POSADAS 1593 PISO 2;30 dias;LISTA DE PRECIOS VIGENTE ;DUHART ALEJANDRO   ;Hernan Piñero;FLOK 3.15 X 500CC;2.00000000;FCO x 500 CC.;131714.997000;263429.990000;PESOS;263429.994000;2026-05;BIOGENESIS BAGO;C.U.I.T.;20-04423261-9;Hernan Piñero
2026-05-05;PVCARAVANAS - 14813;P-1001-00016400;POR TTE DOÑA RAMONA A SALADILLO. RETIRA ALLI CELSO COLMAN;30, 60 y 90 dias;USD;EDELIN AGROPECUARIA S.A;Manuel Uranga;CARAVANA S. RR530/25 FDX CARANEXT - Conjunto BLANCO;100.00000000;UNIDAD;1.110000;111.000000;DOLARES;158175.000000;2026-05;Caranext - PAGANO;C.U.I.T.;30-70877437-1;Manuel Uranga
2026-05-05;PVCARAVANAS - 14814;P-1001-00016402;POR TTE DOÑA RAMONA A SALADILLO. RETIRA CELSO COLMAN;30, 60 y 90 dias;USD;EDELIN AGROPECUARIA S.A;Manuel Uranga;CARAVANA S. RR530/25 FDX CARANEXT - Conjunto BLANCO;100.00000000;UNIDAD;1.110000;111.000000;DOLARES;158175.000000;2026-05;Caranext - PAGANO;C.U.I.T.;30-70877437-1;Manuel Uranga
2026-05-12;PEDVEND - 26041;P-1001-00016532;;30 dias;LISTA DE PRECIOS VIGENTE ;EL BARRIAL S.A.;Hernan Piñero;COMEDEROS DE SALES PARA GANADO 8mm;2.00000000;Unidades;533786.000000;1067572.000000;PESOS;1067572.000000;2026-05;;C.U.I.T.;30-57999939-6;Hernan Piñero
2026-05-13;PEDVEND - 26048;P-1001-00016542;;30 dias;LISTA DE PRECIOS VIGENTE ;EL BARRIAL S.A.;Hernan Piñero;ALFASAL MG1 MAGNESIADO 8,5 %;200.00000000;KILOGRAMO;863.550000;172710.000000;PESOS;172710.000000;2026-05;ALFASAL;C.U.I.T.;30-57999939-6;Hernan Piñero
2026-05-13;PEDVEND - 26053;P-1001-00016547;;30 dias;LISTA DE PRECIOS VIGENTE ;EL BARRIAL S.A.;Hernan Piñero;COMEDEROS DE SALES PARA GANADO 8mm;2.00000000;Unidades;533786.000000;1067572.000000;PESOS;1067572.000000;2026-05;;C.U.I.T.;30-57999939-6;Hernan Piñero
2026-05-18;PEDVEND - 26105;P-1001-00016597;;30 dias;LISTA DE PRECIOS VIGENTE ;EL BARRIAL S.A.;Hernan Piñero;CALENTADOR A GAS PARA 4 MARCAS;1.00000000;UNIDAD;175574.160000;175574.160000;PESOS;175574.160000;2026-05;;C.U.I.T.;30-57999939-6;Pascual Ibañez
2026-05-11;PVANTICIPO - 550;P-1001-00016492;BIOCONECTA;30 dias;BioConecta;EL MANGRULLO S.A.;G. Alvear;ROTATEC J5 x ds.;3120.00000000;DOSIS;1086.489000;3389845.680000;PESOS;3389845.680000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-53407445-6;Hernan Piñero
2026-05-11;PVANTICIPO - 550;P-1001-00016492;BIOCONECTA;30 dias;BioConecta;EL MANGRULLO S.A.;G. Alvear;SUPLENUT x 500 cc.;27.00000000;FCO x 500 CC.;57089.700000;1541421.900000;PESOS;1541421.900000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-53407445-6;Hernan Piñero
2026-05-11;PVANTICIPO - 551;P-1001-00016493;;30 dias;LISTA DE PRECIOS VIGENTE ;EL MANGRULLO S.A.;G. Alvear;BAGOMECTINA 1% x 500 cc.;1.00000000;FCO x 500 CC.;34726.996500;34727.000000;PESOS;34726.996500;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-53407445-6;Hernan Piñero
2026-05-15;PDA - 241;;ENVIAR A SUC GRAL ALVEAR;30 dias;LISTA DE PRECIOS VIGENTE ;EL MANGRULLO S.A.;G. Alvear;BAGOMECTINA 1% x 500 cc.;1.00000000;FCO x 500 CC.;34726.996500;34726.996500;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-53407445-6;Hernan Piñero
2026-05-15;PDA - 241;;ENVIAR A SUC GRAL ALVEAR;30 dias;LISTA DE PRECIOS VIGENTE ;EL MANGRULLO S.A.;G. Alvear;ROTATEC J5 x ds.;2560.00000000;DOSIS;1086.489000;2781411.840000;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-53407445-6;Hernan Piñero
2026-05-15;PDA - 241;;ENVIAR A SUC GRAL ALVEAR;30 dias;LISTA DE PRECIOS VIGENTE ;EL MANGRULLO S.A.;G. Alvear;SUPLENUT x 500 cc.;23.00000000;FCO x 500 CC.;57089.700000;1313063.100000;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-53407445-6;Hernan Piñero
2026-05-15;PDA - 242;;ENVIAR A TRENQUE LAUQUEN;30 dias;BioConecta;EL MANGRULLO S.A.;G. Alvear;SUPLENUT x 500 cc.;4.00000000;FCO x 500 CC.;57089.700000;228358.800000;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-53407445-6;Hernan Piñero
2026-05-15;PDA - 242;;ENVIAR A TRENQUE LAUQUEN;30 dias;BioConecta;EL MANGRULLO S.A.;G. Alvear;ROTATEC J5 x ds.;560.00000000;DOSIS;1086.489000;608433.840000;PESOS;;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-53407445-6;Hernan Piñero
2026-05-15;PEDVEND - 26092;P-1001-00016586;;30 dias;LISTA DE PRECIOS VIGENTE ;EL MANGRULLO S.A.;G. Alvear;BAGOMECTINA 1% x 500 cc.;4.00000000;FCO x 500 CC.;34726.996500;138907.990000;PESOS;138907.986000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-53407445-6;Hernan Piñero
2026-05-07;PVCARAVANAS - 14844;P-1001-00016436;;30 dias;USD;EL PUESTO DE DON MANUEL S.R.L;Hernan Piñero;CARAVANA S. RR530/25 FDX CARANEXT - Conjunto BLANCO;600.00000000;UNIDAD;1.170920;702.550000;DOLARES;990598.320000;2026-05;Caranext - PAGANO;C.U.I.T.;30-71526280-7;Hernan Piñero
2026-05-08;PEDVEND - 25987;P-1001-00016464;;30 dias;LISTA DE PRECIOS VIGENTE ;EL PUESTO DE DON MANUEL S.R.L;Hernan Piñero;CLIPS ACERO 10 MM PARA VARILLA DE FIBRA DE VIDRIO ROJA ;25.00000000;Unidades;483.050000;12076.250000;PESOS;12076.250000;2026-05;PENSAGRO;C.U.I.T.;30-71526280-7;Hernan Piñero
2026-05-08;PEDVEND - 25987;P-1001-00016464;;30 dias;LISTA DE PRECIOS VIGENTE ;EL PUESTO DE DON MANUEL S.R.L;Hernan Piñero;VARILLA FIBRA DE VIDRIO 10mm x 1.2 MTS X UNID C/1 CLIP;25.00000000;Unidades;2420.170000;60504.250000;PESOS;60504.250000;2026-05;PENSAGRO;C.U.I.T.;30-71526280-7;Hernan Piñero
2026-05-08;PEDVEND - 25987;P-1001-00016464;;30 dias;LISTA DE PRECIOS VIGENTE ;EL PUESTO DE DON MANUEL S.R.L;Hernan Piñero;APLICADOR VARILLAS FIBRA DE VIDRIO ;0.50000000;Unidades;38802.310000;19401.160000;PESOS;19401.155000;2026-05;PENSAGRO;C.U.I.T.;30-71526280-7;Hernan Piñero
2026-05-04;PEDVEND - 25885;P-1001-00016351;BIOCONECTA;30 dias;LISTA DE PRECIOS VIGENTE ;EL RETIRO DE HORGON S.A.;Hernan Piñero;ARRASA BOVINOS x 5 lts.;3.00000000;BIDON POR 5 LITROS;311095.800000;933287.400000;PESOS;933287.400000;2026-05;BIOGENESIS BAGO;C.U.I.T.;30-71477854-0;Hernan Piñero
